id,failure
37786,0.2805
37787,0.6077
37788,0.1786
37789,0.2476
37790,0.5113
37791,0.5142
37792,0.6745
37793,0.3353
37794,0.486
37795,0.426
37796,0.4558
37797,0.6238
37798,0.1713
37799,0.1977
37800,0.5355
37801,0.4344
37802,0.1679
37803,0.521
37804,0.3924
37805,0.6733
37806,0.1828
37807,0.1587
37808,0.4417
37809,0.1563
37810,0.3015
37811,0.6592
37812,0.6077
37813,0.4362
37814,0.2668
37815,0.5809
37816,0.611
37817,0.3999
37818,0.2247
37819,0.5905
37820,0.4527
37821,0.5759
37822,0.3966
37823,0.5164
37824,0.4051
37825,0.762
37826,0.4668
37827,0.3182
37828,0.5511
37829,0.2456
37830,0.4401
37831,0.2453
37832,0.2608
37833,0.2289
37834,0.4207
37835,0.2666
37836,0.2245
37837,0.3643
37838,0.6592
37839,0.3479
37840,0.5446
37841,0.3368
37842,0.2927
37843,0.5436
37844,0.39
37845,0.2479
37846,0.3732
37847,0.5961
37848,0.4066
37849,0.5302
37850,0.6904
37851,0.6852
37852,0.5515
37853,0.3829
37854,0.437
37855,0.1449
37856,0.4575
37857,0.0718
37858,0.5844
37859,0.523
37860,0.3724
37861,0.6005
37862,0.6839
37863,0.4658
37864,0.5593
37865,0.5021
37866,0.3002
37867,0.3101
37868,0.3977
37869,0.4058
37870,0.4839
37871,0.3238
37872,0.5865
37873,0.2585
37874,0.6364
37875,0.5752
37876,0.7801
37877,0.2837
37878,0.0745
37879,0.4893
37880,0.6301
37881,0.7385
37882,0.3153
37883,0.5155
37884,0.6743
37885,0.2728
37886,0.2178
37887,0.455
37888,0.2387
37889,0.4431
37890,0.5565
37891,0.4089
37892,0.4461
37893,0.5975
37894,0.5814
37895,0.2322
37896,0.2978
37897,0.5788
37898,0.3762
37899,0.3204
37900,0.3053
37901,0.4442
37902,0.6235
37903,0.4634
37904,0.5435
37905,0.2676
37906,0.1789
37907,0.4062
37908,0.4685
37909,0.2849
37910,0.3426
37911,0.1739
37912,0.5214
37913,0.1242
37914,0.508
37915,0.553
37916,0.6433
37917,0.2887
37918,0.3612
37919,0.6708
37920,0.2465
37921,0.5369
37922,0.333
37923,0.4711
37924,0.1969
37925,0.6753
37926,0.4833
37927,0.5287
37928,0.3102
37929,0.657
37930,0.3784
37931,0.4581
37932,0.579
37933,0.0706
37934,0.5653
37935,0.1426
37936,0.2037
37937,0.5546
37938,0.1562
37939,0.5365
37940,0.5516
37941,0.6232
37942,0.1918
37943,0.3185
37944,0.3427
37945,0.311
37946,0.3687
37947,0.4768
37948,0.3617
37949,0.3668
37950,0.322
37951,0.4102
37952,0.5122
37953,0.3888
37954,0.5238
37955,0.5439
37956,0.3171
37957,0.2615
37958,0.481
37959,0.3817
37960,0.3474
37961,0.1582
37962,0.2535
37963,0.4264
37964,0.2416
37965,0.5775
37966,0.4313
37967,0.373
37968,0.3078
37969,0.2675
37970,0.4858
37971,0.3959
37972,0.2667
37973,0.4451
37974,0.2951
37975,0.2423
37976,0.2713
37977,0.5729
37978,0.6045
37979,0.4755
37980,0.337
37981,0.2565
37982,0.3594
37983,0.4789
37984,0.3493
37985,0.4372
37986,0.524
37987,0.3345
37988,0.389
37989,0.6863
37990,0.5912
37991,0.4208
37992,0.306
37993,0.265
37994,0.3689
37995,0.6067
37996,0.1595
37997,0.261
37998,0.5367
37999,0.4794
38000,0.3754
38001,0.3239
38002,0.5933
38003,0.536
38004,0.2064
38005,0.4404
38006,0.4574
38007,0.2016
38008,0.7685
38009,0.2303
38010,0.5793
38011,0.4823
38012,0.2139
38013,0.5779
38014,0.2256
38015,0.3733
38016,0.3828
38017,0.5905
38018,0.4573
38019,0.6039
38020,0.1724
38021,0.6134
38022,0.2826
38023,0.5381
38024,0.4842
38025,0.3936
38026,0.2654
38027,0.2847
38028,0.3889
38029,0.6422
38030,0.4435
38031,0.2429
38032,0.3177
38033,0.4841
38034,0.3744
38035,0.2642
38036,0.7912
38037,0.2598
38038,0.2556
38039,0.5201
38040,0.4337
38041,0.5063
38042,0.4278
38043,0.6539
38044,0.4318
38045,0.7415
38046,0.5478
38047,0.1796
38048,0.1405
38049,0.5485
38050,0.7562
38051,0.2062
38052,0.4723
38053,0.1948
38054,0.484
38055,0.367
38056,0.1523
38057,0.3159
38058,0.2355
38059,0.3287
38060,0.2315
38061,0.3264
38062,0.194
38063,0.2021
38064,0.3741
38065,0.4836
38066,0.4412
38067,0.1724
38068,0.5952
38069,0.3598
38070,0.4942
38071,0.2966
38072,0.4942
38073,0.3696
38074,0.3618
38075,0.5545
38076,0.3064
38077,0.263
38078,0.3413
38079,0.5028
38080,0.5775
38081,0.5416
38082,0.2686
38083,0.5119
38084,0.4503
38085,0.4557
38086,0.464
38087,0.3681
38088,0.5528
38089,0.4538
38090,0.4301
38091,0.4504
38092,0.3639
38093,0.3596
38094,0.4476
38095,0.3865
38096,0.6751
38097,0.2919
38098,0.5023
38099,0.5378
38100,0.4882
38101,0.3955
38102,0.3597
38103,0.5228
38104,0.2098
38105,0.1699
38106,0.5007
38107,0.641
38108,0.4425
38109,0.2598
38110,0.4127
38111,0.4804
38112,0.5985
38113,0.4622
38114,0.3012
38115,0.6141
38116,0.0807
38117,0.2531
38118,0.3106
38119,0.2328
38120,0.2784
38121,0.4711
38122,0.2533
38123,0.2369
38124,0.3865
38125,0.3095
38126,0.5081
38127,0.4668
38128,0.7182
38129,0.5248
38130,0.4777
38131,0.3645
38132,0.3024
38133,0.3515
38134,0.394
38135,0.3414
38136,0.4357
38137,0.0963
38138,0.5879
38139,0.4348
38140,0.5585
38141,0.4714
38142,0.532
38143,0.3716
38144,0.1901
38145,0.486
38146,0.5367
38147,0.3706
38148,0.4631
38149,0.6376
38150,0.176
38151,0.5051
38152,0.6316
38153,0.1119
38154,0.31
38155,0.5019
38156,0.261
38157,0.6113
38158,0.4994
38159,0.6918
38160,0.3983
38161,0.7084
38162,0.3907
38163,0.1674
38164,0.5372
38165,0.62
38166,0.5955
38167,0.6575
38168,0.3814
38169,0.4676
38170,0.384
38171,0.1334
38172,0.2582
38173,0.2172
38174,0.3884
38175,0.3076
38176,0.2975
38177,0.4465
38178,0.5368
38179,0.3003
38180,0.2482
38181,0.3907
38182,0.185
38183,0.5241
38184,0.3891
38185,0.5085
38186,0.3272
38187,0.3985
38188,0.2985
38189,0.5669
38190,0.6509
38191,0.2723
38192,0.6419
38193,0.3033
38194,0.203
38195,0.4376
38196,0.3563
38197,0.3022
38198,0.5537
38199,0.2927
38200,0.2209
38201,0.5831
38202,0.4359
38203,0.3447
38204,0.5197
38205,0.7194
38206,0.4253
38207,0.4876
38208,0.3057
38209,0.1974
38210,0.3452
38211,0.5563
38212,0.3354
38213,0.523
38214,0.2604
38215,0.3593
38216,0.4418
38217,0.1562
38218,0.4835
38219,0.5346
38220,0.154
38221,0.0723
38222,0.465
38223,0.3216
38224,0.5834
38225,0.1973
38226,0.5195
38227,0.7804
38228,0.4075
38229,0.2485
38230,0.4877
38231,0.6162
38232,0.3063
38233,0.2231
38234,0.5826
38235,0.3518
38236,0.317
38237,0.2351
38238,0.5847
38239,0.3585
38240,0.7145
38241,0.2055
38242,0.2609
38243,0.1518
38244,0.4443
38245,0.5156
38246,0.641
38247,0.472
38248,0.4683
38249,0.521
38250,0.3413
38251,0.3229
38252,0.556
38253,0.3676
38254,0.3185
38255,0.5082
38256,0.3718
38257,0.2715
38258,0.2985
38259,0.6247
38260,0.4125
38261,0.2999
38262,0.5301
38263,0.1671
38264,0.3289
38265,0.2807
38266,0.3619
38267,0.4461
38268,0.522
38269,0.5837
38270,0.3319
38271,0.4641
38272,0.4319
38273,0.4099
38274,0.6457
38275,0.2406
38276,0.4282
38277,0.6311
38278,0.3786
38279,0.5482
38280,0.6413
38281,0.5419
38282,0.1543
38283,0.4346
38284,0.6599
38285,0.1469
38286,0.2888
38287,0.5101
38288,0.3203
38289,0.7114
38290,0.4107
38291,0.4815
38292,0.2706
38293,0.0793
38294,0.4002
38295,0.493
38296,0.4421
38297,0.223
38298,0.5273
38299,0.3198
38300,0.2221
38301,0.6786
38302,0.3286
38303,0.2683
38304,0.3581
38305,0.4723
38306,0.3211
38307,0.5838
38308,0.5978
38309,0.4259
38310,0.2261
38311,0.5808
38312,0.217
38313,0.4352
38314,0.4488
38315,0.4736
38316,0.5756
38317,0.5851
38318,0.4625
38319,0.4915
38320,0.4729
38321,0.2692
38322,0.492
38323,0.2779
38324,0.3188
38325,0.788
38326,0.1834
38327,0.4023
38328,0.5146
38329,0.4866
38330,0.284
38331,0.6325
38332,0.4562
38333,0.4233
38334,0.2178
38335,0.2792
38336,0.6038
38337,0.5084
38338,0.4079
38339,0.4687
38340,0.3629
38341,0.2479
38342,0.3977
38343,0.4687
38344,0.4217
38345,0.5922
38346,0.1758
38347,0.219
38348,0.3577
38349,0.4538
38350,0.4168
38351,0.6605
38352,0.6031
38353,0.548
38354,0.2754
38355,0.5528
38356,0.2018
38357,0.6452
38358,0.1954
38359,0.2392
38360,0.3635
38361,0.2667
38362,0.3752
38363,0.3146
38364,0.5303
38365,0.5646
38366,0.3869
38367,0.532
38368,0.4409
38369,0.6064
38370,0.2472
38371,0.3896
38372,0.2648
38373,0.3454
38374,0.1602
38375,0.5385
38376,0.2541
38377,0.4048
38378,0.2206
38379,0.2952
38380,0.5359
38381,0.4783
38382,0.4697
38383,0.5814
38384,0.2989
38385,0.5544
38386,0.5185
38387,0.3244
38388,0.5195
38389,0.6163
38390,0.6233
38391,0.2773
38392,0.4502
38393,0.2246
38394,0.391
38395,0.2366
38396,0.4175
38397,0.4562
38398,0.5002
38399,0.337
38400,0.6487
38401,0.588
38402,0.2945
38403,0.3378
38404,0.3231
38405,0.5508
38406,0.5806
38407,0.3194
38408,0.2966
38409,0.4299
38410,0.4849
38411,0.2204
38412,0.7605
38413,0.3977
38414,0.3371
38415,0.239
38416,0.298
38417,0.5458
38418,0.4006
38419,0.2317
38420,0.3628
38421,0.6069
38422,0.3868
38423,0.3057
38424,0.1708
38425,0.2961
38426,0.252
38427,0.5672
38428,0.4014
38429,0.3445
38430,0.5205
38431,0.4636
38432,0.3196
38433,0.413
38434,0.3645
38435,0.4685
38436,0.3853
38437,0.6221
38438,0.6809
38439,0.3255
38440,0.2834
38441,0.6096
38442,0.4145
38443,0.4133
38444,0.6833
38445,0.3746
38446,0.6311
38447,0.5447
38448,0.4394
38449,0.1553
38450,0.2323
38451,0.2441
38452,0.4714
38453,0.3112
38454,0.7256
38455,0.5278
38456,0.5406
38457,0.671
38458,0.5339
38459,0.5446
38460,0.5623
38461,0.4155
38462,0.3289
38463,0.4687
38464,0.4245
38465,0.3009
38466,0.6623
38467,0.495
38468,0.4038
38469,0.3322
38470,0.2947
38471,0.3092
38472,0.2641
38473,0.3444
38474,0.6117
38475,0.6368
38476,0.2607
38477,0.2809
38478,0.2288
38479,0.3671
38480,0.618
38481,0.252
38482,0.6904
38483,0.3864
38484,0.7166
38485,0.3822
38486,0.499
38487,0.2642
38488,0.2298
38489,0.3812
38490,0.407
38491,0.8371
38492,0.6652
38493,0.3716
38494,0.6622
38495,0.7157
38496,0.4575
38497,0.3845
38498,0.4372
38499,0.4313
38500,0.5803
38501,0.1797
38502,0.4676
38503,0.476
38504,0.2367
38505,0.2245
38506,0.6005
38507,0.3103
38508,0.2387
38509,0.4102
38510,0.3923
38511,0.5022
38512,0.3189
38513,0.4092
38514,0.4913
38515,0.1807
38516,0.3597
38517,0.6023
38518,0.5887
38519,0.5236
38520,0.4891
38521,0.5203
38522,0.3891
38523,0.5664
38524,0.6191
38525,0.5178
38526,0.496
38527,0.4261
38528,0.2257
38529,0.4825
38530,0.5193
38531,0.424
38532,0.1631
38533,0.5047
38534,0.4541
38535,0.3167
38536,0.7023
38537,0.4037
38538,0.4403
38539,0.6632
38540,0.2323
38541,0.2739
38542,0.2831
38543,0.2428
38544,0.1965
38545,0.3549
38546,0.458
38547,0.2524
38548,0.2941
38549,0.3657
38550,0.2948
38551,0.3571
38552,0.2633
38553,0.3887
38554,0.3383
38555,0.4474
38556,0.5104
38557,0.3319
38558,0.233
38559,0.5462
38560,0.383
38561,0.5404
38562,0.713
38563,0.2143
38564,0.4572
38565,0.2975
38566,0.4162
38567,0.4298
38568,0.2383
38569,0.4453
38570,0.5331
38571,0.493
38572,0.4746
38573,0.3252
38574,0.3987
38575,0.4282
38576,0.3316
38577,0.2965
38578,0.4369
38579,0.1083
38580,0.5735
38581,0.3932
38582,0.3089
38583,0.4047
38584,0.7185
38585,0.4685
38586,0.3392
38587,0.3159
38588,0.5381
38589,0.1897
38590,0.3261
38591,0.2778
38592,0.2963
38593,0.481
38594,0.6897
38595,0.3218
38596,0.7309
38597,0.303
38598,0.5845
38599,0.6191
38600,0.3569
38601,0.4765
38602,0.2709
38603,0.2195
38604,0.1765
38605,0.2984
38606,0.3454
38607,0.5397
38608,0.2594
38609,0.473
38610,0.4713
38611,0.7357
38612,0.6848
38613,0.3571
38614,0.4571
38615,0.2617
38616,0.3848
38617,0.5787
38618,0.0725
38619,0.3261
38620,0.6161
38621,0.6547
38622,0.4402
38623,0.6224
38624,0.1947
38625,0.2706
38626,0.6473
38627,0.3633
38628,0.4053
38629,0.5422
38630,0.2876
38631,0.3247
38632,0.3892
38633,0.2469
38634,0.6515
38635,0.3689
38636,0.4117
38637,0.4587
38638,0.385
38639,0.2205
38640,0.1821
38641,0.4041
38642,0.494
38643,0.3564
38644,0.5545
38645,0.3114
38646,0.2938
38647,0.53
38648,0.3094
38649,0.424
38650,0.1682
38651,0.6333
38652,0.3852
38653,0.2339
38654,0.4847
38655,0.499
38656,0.4787
38657,0.2519
38658,0.2862
38659,0.2723
38660,0.5777
38661,0.4357
38662,0.1951
38663,0.541
38664,0.2341
38665,0.5999
38666,0.6495
38667,0.1332
38668,0.1422
38669,0.2347
38670,0.7293
38671,0.4917
38672,0.4492
38673,0.4034
38674,0.6745
38675,0.4617
38676,0.4618
38677,0.4062
38678,0.3099
38679,0.326
38680,0.2609
38681,0.5528
38682,0.6667
38683,0.1746
38684,0.2898
38685,0.4592
38686,0.6174
38687,0.3306
38688,0.4794
38689,0.3976
38690,0.2193
38691,0.4395
38692,0.3237
38693,0.4244
38694,0.4152
38695,0.5091
38696,0.405
38697,0.5359
38698,0.3185
38699,0.2806
38700,0.1887
38701,0.3207
38702,0.5761
38703,0.5857
38704,0.1327
38705,0.4433
38706,0.62
38707,0.531
38708,0.247
38709,0.4105
38710,0.3454
38711,0.484
38712,0.3375
38713,0.5545
38714,0.212
38715,0.2731
38716,0.365
38717,0.2872
38718,0.6635
38719,0.2838
38720,0.646
38721,0.3823
38722,0.761
38723,0.2798
38724,0.3855
38725,0.2373
38726,0.227
38727,0.7921
38728,0.4469
38729,0.4349
38730,0.5213
38731,0.1292
38732,0.5726
38733,0.7195
38734,0.1849
38735,0.2925
38736,0.5481
38737,0.3648
38738,0.1759
38739,0.2026
38740,0.4584
38741,0.2922
38742,0.4035
38743,0.4625
38744,0.2411
38745,0.5199
38746,0.462
38747,0.4747
38748,0.3386
38749,0.3103
38750,0.1938
38751,0.2432
38752,0.6922
38753,0.5739
38754,0.6449
38755,0.2325
38756,0.7327
38757,0.4152
38758,0.4854
38759,0.2494
38760,0.4512
38761,0.2823
38762,0.323
38763,0.5399
38764,0.6531
38765,0.3225
38766,0.43
38767,0.2461
38768,0.5731
38769,0.5085
38770,0.2972
38771,0.2759
38772,0.2848
38773,0.6917
38774,0.5632
38775,0.4583
38776,0.3684
38777,0.3648
38778,0.2445
38779,0.5727
38780,0.7015
38781,0.3763
38782,0.3508
38783,0.5657
38784,0.2749
38785,0.4141
38786,0.1969
38787,0.4141
38788,0.5044
38789,0.6605
38790,0.2498
38791,0.5746
38792,0.1761
38793,0.2745
38794,0.5327
38795,0.2544
38796,0.2079
38797,0.0548
38798,0.4794
38799,0.7153
38800,0.4002
38801,0.5575
38802,0.3202
38803,0.4901
38804,0.3433
38805,0.5103
38806,0.6066
38807,0.5199
38808,0.5507
38809,0.3466
38810,0.3556
38811,0.4423
38812,0.2053
38813,0.2353
38814,0.3739
38815,0.4485
38816,0.627
38817,0.2724
38818,0.3398
38819,0.3876
38820,0.5237
38821,0.2126
38822,0.3391
38823,0.2063
38824,0.3752
38825,0.4428
38826,0.4008
38827,0.5773
38828,0.6283
38829,0.3694
38830,0.6499
38831,0.3491
38832,0.5371
38833,0.4004
38834,0.2281
38835,0.411
38836,0.5482
38837,0.3749
38838,0.3093
38839,0.5313
38840,0.4043
38841,0.565
38842,0.6381
38843,0.6462
38844,0.4573
38845,0.6416
38846,0.6149
38847,0.2059
38848,0.5352
38849,0.5001
38850,0.252
38851,0.5996
38852,0.3211
38853,0.5997
38854,0.4927
38855,0.4838
38856,0.2397
38857,0.567
38858,0.3438
38859,0.1773
38860,0.5292
38861,0.2285
38862,0.2721
38863,0.5975
38864,0.2032
38865,0.5447
38866,0.5475
38867,0.5652
38868,0.4716
38869,0.3142
38870,0.1347
38871,0.5423
38872,0.4581
38873,0.3424
38874,0.2779
38875,0.4092
38876,0.1864
38877,0.4574
38878,0.3426
38879,0.1034
38880,0.5162
38881,0.483
38882,0.4168
38883,0.4792
38884,0.2259
38885,0.5719
38886,0.5346
38887,0.3375
38888,0.5586
38889,0.3939
38890,0.7345
38891,0.4323
38892,0.4756
38893,0.4822
38894,0.3428
38895,0.5858
38896,0.772
38897,0.285
38898,0.335
38899,0.1992
38900,0.3971
38901,0.5434
38902,0.4629
38903,0.4695
38904,0.4421
38905,0.4293
38906,0.359
38907,0.5907
38908,0.4015
38909,0.2697
38910,0.3627
38911,0.374
38912,0.6171
38913,0.4982
38914,0.2857
38915,0.2872
38916,0.7062
38917,0.2714
38918,0.2152
38919,0.1275
38920,0.495
38921,0.3018
38922,0.325
38923,0.502
38924,0.3699
38925,0.361
38926,0.4824
38927,0.5398
38928,0.523
38929,0.5436
38930,0.4237
38931,0.565
38932,0.5834
38933,0.509
38934,0.1435
38935,0.593
38936,0.4353
38937,0.6058
38938,0.2417
38939,0.2441
38940,0.4775
38941,0.4868
38942,0.4005
38943,0.3006
38944,0.3786
38945,0.3836
38946,0.2774
38947,0.1791
38948,0.4566
38949,0.3868
38950,0.3813
38951,0.2702
38952,0.3549
38953,0.2888
38954,0.502
38955,0.1908
38956,0.1921
38957,0.5416
38958,0.5844
38959,0.5255
38960,0.2514
38961,0.6765
38962,0.4067
38963,0.3536
38964,0.3007
38965,0.3377
38966,0.6525
38967,0.4338
38968,0.5999
38969,0.695
38970,0.362
38971,0.7067
38972,0.2839
38973,0.2119
38974,0.3659
38975,0.3564
38976,0.4625
38977,0.3885
38978,0.5069
38979,0.3555
38980,0.3899
38981,0.6507
38982,0.2192
38983,0.4764
38984,0.6694
38985,0.6006
38986,0.5537
38987,0.4586
38988,0.6222
38989,0.5407
38990,0.5327
38991,0.2684
38992,0.3931
38993,0.4221
38994,0.5293
38995,0.2342
38996,0.3671
38997,0.3517
38998,0.6651
38999,0.3243
39000,0.5691
39001,0.2739
39002,0.6159
39003,0.2312
39004,0.2607
39005,0.6396
39006,0.4919
39007,0.6078
39008,0.3937
39009,0.3174
39010,0.3132
39011,0.2565
39012,0.5727
39013,0.2042
39014,0.7318
39015,0.2086
39016,0.5626
39017,0.6404
39018,0.513
39019,0.4432
39020,0.5932
39021,0.3836
39022,0.3432
39023,0.4978
39024,0.5625
39025,0.299
39026,0.1945
39027,0.5675
39028,0.5567
39029,0.3299
39030,0.3758
39031,0.5367
39032,0.6045
39033,0.2539
39034,0.0623
39035,0.3453
39036,0.2939
39037,0.3409
39038,0.2779
39039,0.3192
39040,0.5072
39041,0.5433
39042,0.4365
39043,0.5115
39044,0.2347
39045,0.2104
39046,0.3445
39047,0.6814
39048,0.1088
39049,0.2967
39050,0.572
39051,0.326
39052,0.2622
39053,0.4363
39054,0.6789
39055,0.6651
39056,0.5496
39057,0.7471
39058,0.4957
39059,0.4545
39060,0.4201
39061,0.1467
39062,0.22
39063,0.3466
39064,0.3986
39065,0.5137
39066,0.6174
39067,0.4776
39068,0.4503
39069,0.3013
39070,0.6268
39071,0.3709
39072,0.6682
39073,0.5981
39074,0.5109
39075,0.327
39076,0.4399
39077,0.4054
39078,0.3956
39079,0.3041
39080,0.4998
39081,0.475
39082,0.5604
39083,0.4235
39084,0.3042
39085,0.4708
39086,0.6801
39087,0.7028
39088,0.6674
39089,0.491
39090,0.7853
39091,0.4409
39092,0.7576
39093,0.4154
39094,0.3727
39095,0.175
39096,0.1342
39097,0.1342
39098,0.6258
39099,0.2795
39100,0.3761
39101,0.6958
39102,0.5589
39103,0.3378
39104,0.3438
39105,0.4508
39106,0.5715
39107,0.7401
39108,0.3653
39109,0.46
39110,0.3035
39111,0.603
39112,0.5492
39113,0.2436
39114,0.7471
39115,0.1883
39116,0.4211
39117,0.4506
39118,0.5529
39119,0.3308
39120,0.2045
39121,0.2441
39122,0.3362
39123,0.4089
39124,0.2466
39125,0.5693
39126,0.5658
39127,0.2612
39128,0.6403
39129,0.4985
39130,0.2302
39131,0.5133
39132,0.4649
39133,0.2367
39134,0.1492
39135,0.4694
39136,0.2596
39137,0.5929
39138,0.226
39139,0.3188
39140,0.3235
39141,0.2905
39142,0.2635
39143,0.5311
39144,0.3943
39145,0.2648
39146,0.2202
39147,0.3283
39148,0.6254
39149,0.5172
39150,0.157
39151,0.3996
39152,0.5705
39153,0.3791
39154,0.4086
39155,0.2565
39156,0.1367
39157,0.4448
39158,0.5422
39159,0.2964
39160,0.3051
39161,0.5474
39162,0.4695
39163,0.6386
39164,0.4327
39165,0.3312
39166,0.2324
39167,0.2696
39168,0.5519
39169,0.5142
39170,0.2302
39171,0.6907
39172,0.4242
39173,0.393
39174,0.4261
39175,0.5086
39176,0.2978
39177,0.2985
39178,0.5839
39179,0.4072
39180,0.2801
39181,0.481
39182,0.5608
39183,0.2517
39184,0.4433
39185,0.3189
39186,0.2808
39187,0.5045
39188,0.5093
39189,0.255
39190,0.2049
39191,0.3278
39192,0.607
39193,0.5005
39194,0.1836
39195,0.1518
39196,0.7182
39197,0.6445
39198,0.3849
39199,0.4254
39200,0.2415
39201,0.7474
39202,0.6929
39203,0.5995
39204,0.5201
39205,0.4675
39206,0.2103
39207,0.8175
39208,0.6078
39209,0.3453
39210,0.4945
39211,0.4815
39212,0.5501
39213,0.1773
39214,0.395
39215,0.3682
39216,0.5861
39217,0.2842
39218,0.1887
39219,0.4133
39220,0.2617
39221,0.549
39222,0.41
39223,0.4101
39224,0.1979
39225,0.6534
39226,0.1717
39227,0.4183
39228,0.2855
39229,0.5431
39230,0.624
39231,0.3926
39232,0.1687
39233,0.4581
39234,0.6086
39235,0.4407
39236,0.3169
39237,0.4001
39238,0.3804
39239,0.4964
39240,0.5983
39241,0.2864
39242,0.6852
39243,0.5025
39244,0.5455
39245,0.56
39246,0.3069
39247,0.3983
39248,0.2099
39249,0.5671
39250,0.1823
39251,0.6227
39252,0.2801
39253,0.2939
39254,0.5127
39255,0.5639
39256,0.325
39257,0.2974
39258,0.3707
39259,0.1957
39260,0.5527
39261,0.4603
39262,0.3311
39263,0.5104
39264,0.3149
39265,0.3037
39266,0.212
39267,0.6962
39268,0.3109
39269,0.5013
39270,0.393
39271,0.2424
39272,0.6255
39273,0.5291
39274,0.7174
39275,0.2674
39276,0.5661
39277,0.454
39278,0.2607
39279,0.1685
39280,0.3662
39281,0.3308
39282,0.3383
39283,0.1962
39284,0.4196
39285,0.4164
39286,0.4449
39287,0.3307
39288,0.6561
39289,0.4284
39290,0.504
39291,0.6613
39292,0.2225
39293,0.5938
39294,0.5759
39295,0.5232
39296,0.5429
39297,0.5769
39298,0.708
39299,0.3076
39300,0.4725
39301,0.5749
39302,0.3021
39303,0.3554
39304,0.5116
39305,0.4038
39306,0.5536
39307,0.1624
39308,0.32
39309,0.1833
39310,0.4503
39311,0.2971
39312,0.3324
39313,0.6675
39314,0.6319
39315,0.239
39316,0.3715
39317,0.5246
39318,0.4588
39319,0.3565
39320,0.3796
39321,0.4932
39322,0.547
39323,0.5316
39324,0.4079
39325,0.2644
39326,0.2669
39327,0.2831
39328,0.1367
39329,0.452
39330,0.424
39331,0.3933
39332,0.3571
39333,0.6475
39334,0.3803
39335,0.3493
39336,0.4426
39337,0.376
39338,0.442
39339,0.3476
39340,0.4328
39341,0.6537
39342,0.5547
39343,0.6938
39344,0.2766
39345,0.3377
39346,0.3775
39347,0.2876
39348,0.4488
39349,0.4156
39350,0.4173
39351,0.705
39352,0.4102
39353,0.2846
39354,0.4306
39355,0.4748
39356,0.2971
39357,0.4986
39358,0.3787
39359,0.2295
39360,0.2031
39361,0.2689
39362,0.2025
39363,0.631
39364,0.4538
39365,0.2707
39366,0.5646
39367,0.0934
39368,0.3173
39369,0.4749
39370,0.2774
39371,0.2238
39372,0.5679
39373,0.4201
39374,0.5668
39375,0.2879
39376,0.497
39377,0.6005
39378,0.3475
39379,0.5894
39380,0.3915
39381,0.0995
39382,0.3444
39383,0.3174
39384,0.4037
39385,0.4248
39386,0.7549
39387,0.4751
39388,0.3532
39389,0.2221
39390,0.2819
39391,0.3538
39392,0.7789
39393,0.393
39394,0.5712
39395,0.6818
39396,0.6399
39397,0.5524
39398,0.2759
39399,0.2265
39400,0.1943
39401,0.4231
39402,0.2301
39403,0.1887
39404,0.4894
39405,0.7314
39406,0.3047
39407,0.5095
39408,0.6305
39409,0.5324
39410,0.4982
39411,0.4598
39412,0.3705
39413,0.6891
39414,0.263
39415,0.2819
39416,0.7172
39417,0.5303
39418,0.1601
39419,0.3437
39420,0.2953
39421,0.4243
39422,0.2161
39423,0.6001
39424,0.3373
39425,0.4349
39426,0.3623
39427,0.6684
39428,0.3304
39429,0.2672
39430,0.1665
39431,0.2481
39432,0.5153
39433,0.422
39434,0.1077
39435,0.6553
39436,0.5762
39437,0.3474
39438,0.3928
39439,0.1446
39440,0.1607
39441,0.1722
39442,0.2955
39443,0.5097
39444,0.6527
39445,0.3233
39446,0.3737
39447,0.6326
39448,0.545
39449,0.1486
39450,0.6447
39451,0.4622
39452,0.3065
39453,0.5575
39454,0.6303
39455,0.3748
39456,0.3257
39457,0.4691
39458,0.2827
39459,0.4702
39460,0.4232
39461,0.3346
39462,0.3378
39463,0.6307
39464,0.2829
39465,0.5998
39466,0.685
39467,0.2315
39468,0.6631
39469,0.5872
39470,0.3932
39471,0.5229
39472,0.429
39473,0.1727
39474,0.3601
39475,0.183
39476,0.6193
39477,0.4717
39478,0.5408
39479,0.6202
39480,0.4705
39481,0.4661
39482,0.2935
39483,0.2752
39484,0.3526
39485,0.5504
39486,0.4714
39487,0.4548
39488,0.4931
39489,0.301
39490,0.5035
39491,0.5646
39492,0.5296
39493,0.3049
39494,0.7322
39495,0.2465
39496,0.2934
39497,0.3388
39498,0.3449
39499,0.5423
39500,0.2804
39501,0.531
39502,0.3404
39503,0.5621
39504,0.2464
39505,0.6199
39506,0.4615
39507,0.2395
39508,0.3721
39509,0.2979
39510,0.384
39511,0.4935
39512,0.571
39513,0.6455
39514,0.5389
39515,0.4127
39516,0.314
39517,0.2375
39518,0.3061
39519,0.4697
39520,0.577
39521,0.248
39522,0.3826
39523,0.4317
39524,0.6193
39525,0.5181
39526,0.2757
39527,0.4249
39528,0.4784
39529,0.2822
39530,0.5496
39531,0.4549
39532,0.2791
39533,0.4255
39534,0.5902
39535,0.4032
39536,0.4921
39537,0.4032
39538,0.4206
39539,0.5284
39540,0.2968
39541,0.1231
39542,0.6019
39543,0.2678
39544,0.624
39545,0.2432
39546,0.6555
39547,0.7485
39548,0.2766
39549,0.5774
39550,0.5
39551,0.268
39552,0.2297
39553,0.4444
39554,0.2651
39555,0.5763
39556,0.4319
